STATUS,Valence,Arousal,Dominance
"""What's brown and rhymes with Snoop?"" ""Dr. Dre?"" ""Fuck you, Carl.""",0.34875,0.53025,0.4135
"""We operate by consensus."" ""What if the Americans object?"" ""We don't operate.""",0.5805,0.5235,0.5954999999999999
"The only fear I have, Is my failure to adhear his path",0.27666666666666667,0.5533333333333333,0.2843333333333333
"That, ladies and gentlemen, was a season opener.",0.7632500000000001,0.46399999999999997,0.5525
Things that are irritating: Microsoft excel.,0.39233333333333337,0.4916666666666667,0.3646666666666667
The best way to describe *PROPNAME* is as an IRL troll.,0.4666666666666666,0.458,0.434
Record so hard it broke the needle.,0.33725000000000005,0.54775,0.4615
Even when it's free it ain't cheap.,0.754,0.4855,0.40800000000000003
"""I find it absolutely appalling that anyone could believe that political affiliation would be used to determine who receives medical treatment. That's what race and socioeconomic standing are for.""",0.5907272727272728,0.4450909090909091,0.6047272727272728
Thanks folks.,0.7905,0.4525,0.4465
"What the fuck, Steelers?",0.198,0.93,0.446
"In other news, the Steelers 4th quarter is the most depressing thing of all time.",0.49460000000000004,0.4042,0.5032
Suppose you were an idiot. And suppose you were a member of congress. But I repeat myself.,0.4708333333333334,0.42650000000000005,0.46216666666666667
"Bush was a symptom, not a cause.",0.4206666666666667,0.37399999999999994,0.4116666666666666
The bridge is over?,0.625,0.324,0.519
Fuckin' *PROPNAME*,0.0,0.0,0.0
Speech is my hammer,0.484,0.4895,0.6255
"[The ""liberal media""] love to be denounced from the right, and the right loves to denounce them, because that makes them look like courageous defenders of freedom and independence while, in fact, they are imposing all of the presuppositions of the propaganda system.-Chomsky",0.6678333333333334,0.5351111111111111,0.6498888888888888
Stop the violence and start the revolution-Talib,0.34166666666666673,0.6243333333333333,0.5993333333333334
"When I give food to the poor, they call me a saint.  When I ask why the poor have no food, they call me a communist.-*PROPNAME*",0.5965555555555555,0.40488888888888885,0.44400000000000006
The best argument against democracy is a five-minute conversation with the average voter.,0.6472,0.4584,0.6712
What I didn't want: more characters on Heroes.,0.7593333333333333,0.6070000000000001,0.7216666666666667
"And until peoples learn to spot the fanning of mass emotions and the sowing of bitterness, suspicion, and intolerance as crimes in themselves - as perhaps the greatest disservice that can be done to the cause of popular government - this sort of thing will continue to occur.",0.5164285714285715,0.5417142857142856,0.5327142857142856
"Thank you, *PROPNAME*, for still being on the ballot so that stupid people could vote for you.",0.5596,0.4248,0.4466
"""How impious is the title of sacred majesty applied to a worm, who in the midst of his splendor is crumbling into dust!""-*PROPNAME*.  They don't make writers like they used to.",0.5908461538461538,0.39584615384615385,0.554
"""Fuck you, dolphin!""",0.487,0.64,0.43
YANKEES WOOOO,0.0,0.0,0.0
"""Necessity is the plea for every infringement of human freedom. It is the argument of tyrants; it is the creed of slaves."" - *PROPNAME*",0.49533333333333335,0.5526666666666666,0.5746666666666667
Steelers!,0.0,0.0,0.0
"""Britain's desire to be a big player on the world stage has delivered huge benefits including being dragged into a series of catastrophic wars with America's throbbing tumescence lodged firmly at the back of our throat, while at the same time being unable to afford decent roads, railways, schools and hospitals. It's what we call a 'win-win'.""",0.562,0.5205925925925926,0.5787777777777778
My fucking computer got a virus.  Incredible.,0.5748,0.6832,0.6194
I have to quit drinking diet coke.  Much sadness and headaches.,0.34733333333333344,0.4595,0.33949999999999997
All aboard the U.S.S. Rational Basis.,0.6916666666666665,0.297,0.513
"Restoration! or, why LTS is incredible.",0.806,0.611,0.8180000000000001
"Why do you insist that the human genetic code is ""sacred"" or ""taboo""? It is a chemical process and nothing more. For that matter -we- are chemical processes and nothing more. If you deny yourself a useful tool simply because it reminds you uncomfortably of your mortality, you have uselessly and pointlessly crippled yourself. Chairman *PROPNAME*, ""Looking God in the Eye""",0.52,0.458,0.5825714285714285
Spit so hard that it oughta be a crime,0.17399999999999996,0.7320000000000001,0.5606666666666666
Spit it so hard it oughta be a crime.,0.17399999999999996,0.7320000000000001,0.5606666666666666
Fucking *PROPNAME*.,0.198,0.93,0.446
The mind of a child is where the revolution begins.,0.664,0.57975,0.65025
"Kansas City Chiefs over Pittsburgh Steelers, 27-24.  Disgrace.",0.476,0.5353333333333334,0.5693333333333334
I found my actual WEP key!!!!,0.7256666666666666,0.37366666666666665,0.5750000000000001
Classes over!  Home in a week.,0.6733333333333333,0.27166666666666667,0.47266666666666673
FUCK. YES.,0.198,0.93,0.446
"""We're supposed to call it H1N1."" ""I refuse to back down to pig farmers.  Not today, not ever.""",0.5127142857142857,0.42128571428571426,0.38900000000000007
Kill them all.  God will recognize his own.-*PROPNAME*,0.5233333333333333,0.5913333333333334,0.7406666666666667
"Face the facts. Then act on them. It's the only mantra I know, the only doctrine I have to offer you, and it's harder than you'd think, because I swear humans seem hardwired to do anything but. Face the facts. Don't pray, don't wish, don't buy into centuries-old dogma and dead rhetoric. Don't give in to your conditioning or your visions or your fucked-up sense of... whatever. FACE THE FACTS. THEN act.",0.6170769230769231,0.41446153846153844,0.574
"Stability means we run it. There are countries that are very stable. Cuba is stable, but thats not called stability.",0.6685,0.40137500000000004,0.69775
Avatar: Best Picture,0.6735,0.359,0.5145
WOW New Orleans.,0.917,0.49,0.582
"Now bamboo thinks it's wood, and that pisses me off.",0.57,0.3185,0.40375
I PASSED STATS MOTHERFUCKER!!!!,0.122,0.827,0.351
"Hey, it actually is December.",0.74,0.54,0.464
"And then, I got food poisoning.",0.5703333333333334,0.5593333333333333,0.589
Show me a completely smooth operation and I'll show you a cover up. Real boats rock. -*PROPNAME*,0.6218888888888888,0.45066666666666666,0.6070000000000001
"If I see another king, I think I shall bite him.-*PROPNAME*.",0.5653999999999999,0.5096,0.5488
"Rule of the Great:    When people you greatly admire appear to be thinking deep thoughts, they are probably thinking about lunch.",0.7457272727272728,0.49200000000000005,0.6415454545454545
"""We rule by consensus."" ""What if the Americans object?"" ""We don't operate.""",0.57675,0.45775,0.571
"""Libertarianism is just anarchism for rich people.""",0.537,0.6103333333333333,0.676
Progress is made by lazy men looking for easier ways to do things.-Heinlein,0.6699999999999999,0.3706666666666667,0.4768333333333333
"""No one lets charms in the vehicle in the entire United States Marine Corps.""",0.6385000000000001,0.409625,0.57375
R.I.P. *PROPNAME*.,0.0,0.0,0.0
"I didn't know this, but *PROPNAME* is apparently a Hebrew name that means ""The Lord Remembers,"" which is basically incredible.",0.6306666666666666,0.4435,0.6251666666666668
LET'S GO LIONS,0.4896666666666667,0.5103333333333334,0.4776666666666667
"*PROPNAME* was ejected from the New York State Senate, which is good, because he slashed his girlfriend with a knife.",0.582125,0.520375,0.600125
"Good work, Golden Globes.",0.8047500000000001,0.4425,0.56425
It's the prophet versus them profits all the time.,0.6292500000000001,0.428,0.63775
Four day camping trip!!! Holy Crap! this is going to be fun...,0.6363749999999999,0.481125,0.484
How do i change my name??,0.599,0.4375,0.5105
things just got really complicated,0.4663333333333333,0.49099999999999994,0.44366666666666665
Im back and sunburned bad... ill just have to live with it i guess.,0.3695,0.5465000000000001,0.4123333333333334
bored to tears... well not literally but... im still bored!,0.45225,0.46325,0.47750000000000004
Whats on MY mind........ well hopefully the top of my head.....,0.6466666666666667,0.42,0.5796666666666667
happy fourth everyone,0.7795000000000001,0.5075000000000001,0.585
is still doing nothing all summer,0.812,0.373,0.55
The first day of school was SSLOOOOOWW...... hopefuly it will get better as the year gos on,0.6501666666666667,0.4184999999999999,0.556
FOOTBALL!!!!! first scrimmage today! its gonna be awesome!!!,0.7066,0.6246,0.6068
I think its fun to run circles around someone while they are running and even better if the get tired first!,0.633875,0.57425,0.5687500000000001
I think its fun to run circles around someone while they are running... and its even better if they get tired first!,0.633875,0.57425,0.5687500000000001
What can one do when one is bored?,0.5003333333333334,0.3413333333333333,0.3983333333333334
Can't wait for fair bowl!,0.5536666666666666,0.367,0.4216666666666667
We won 35 to 34! Close but still a win!!!,0.6095,0.477,0.5755
Haha! You can't say im a bored person all the time..... i had a great weekend!,0.6733333333333333,0.44849999999999995,0.5785
Im so boreded again.......,0.0,0.0,0.0
having fun at school....... hmmm....... nvm,0.8415,0.633,0.65
its snowing this morning........                  is that supposed to happen??,0.64575,0.40275000000000005,0.41300000000000003
Can't wait for friday! (football game),0.5845,0.5315000000000001,0.41999999999999993
liked the greenhand conference and enjoyed watching volleyball woop butt today.....,0.67,0.5385714285714286,0.48300000000000004
Im so bored!!!,0.417,0.44,0.455
is awesomely cool!!!,0.885,0.54,0.781
Homecoming was awesome! i loved getting that tackle!! i wanna play again.....,0.7201428571428573,0.6187142857142857,0.562857142857143
im so bored today..... im always bored... i dont know why... hmmm,0.6012500000000001,0.38675,0.494
How do I change my FACEBOOK user name,0.609,0.4073333333333333,0.4876666666666667
Cant wait for Friday!,0.424,0.289,0.3025
there were some scary people today... *whispers (opposite sex day)*,0.5312857142857143,0.5194285714285715,0.45085714285714296
What a great life i have... first my nose... now my fricken hand!,0.725,0.4728,0.6202
UGH! another game lost..... We need to work as a team!,0.5574,0.5913999999999999,0.4614
Basketball is fun but we've lost two games and won two,0.6036666666666667,0.5555,0.42983333333333335
lost another game... but Dang!! was it close,0.38066666666666665,0.5286666666666667,0.3106666666666667
new status time... now what should i put... oh well,0.6747500000000001,0.38825,0.5722499999999999
will be completely honest for the next 24 hours....you can ask me one question (only in my inbox)....any question no matter how crazy or wrong it is....but you can only ask me one question!!!! you will have my full honesty....but i dare you to put this as your status too and see what questions you get !!! :) x This should be interesting.,0.5740909090909091,0.43318181818181817,0.5292727272727272
AH! i hate being sick..... now i have to go to school tomorrow..... (hate that to),0.3721666666666666,0.5459999999999999,0.41333333333333333
Dragons ignored human names when they didnt't like the bearer.,0.5528333333333334,0.4275,0.5248333333333334
"fie! Time, Inc. has blocked gchat... does this mean I have to be productive now?",0.5442499999999999,0.4455,0.6010000000000001
is in search of the perfect margarita... :),0.7883333333333334,0.4963333333333333,0.584
"I was sitting at LaGuardia, wondering why my flight was delayed, and then I saw on the TV that there had been a bomb threat and evacuation earlier today... lucky meeee",0.5051666666666667,0.5701666666666668,0.5283333333333334
do i have to take out my nose ring and join the corporate world?,0.6716666666666667,0.4268333333333334,0.5393333333333333
"just spent the last hour looking at photos from junior abroad in london, and is dying to go back",0.5096666666666667,0.4238888888888888,0.3943333333333333
hmmm i better not fail my pass//fail...,0.177,0.578,0.154
is struggling :( :( :( :( :(,0.365,0.82,0.741
"ewww 33"" of snow... apparently the most at one time since 1969!",0.586,0.33825,0.4285
LAW SCHOOL IS TOO HARD!,0.6023333333333333,0.5736666666666667,0.6880000000000001
"thanks everyone, but i decided to get younger this year... :)",0.7336,0.48199999999999993,0.587
is at work! >.<,0.719,0.596,0.75
hopes that transformers isn't sold out!,0.709,0.5023333333333334,0.6890000000000001
